,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,song name,artist,cluster
2416,-0.20546438264361203,0.8546131304356491,1.3702536152572373,0.3069731591515909,-1.1974399500026855,0.7191965159131694,-0.4396860870267287,-0.12299213750811232,1.7417018209371826,-0.8290870045139164,-0.32628528562558434,Smoke of Their Torment,REFORMED,14
2417,-1.7295594625556978,0.7733868831004246,-0.33292133547907204,-0.6039316995402035,0.8351149466808395,-0.4860315116574264,-0.4396855887186133,2.892861986035872,-0.7851950064594202,-1.4185211002380569,-0.12897538353264165,Blood Upon Stone,Cult Of Luna,8
2418,-1.3244202640980551,0.4593120600708905,-0.9006463190578419,-0.6426783418161836,0.8351149466808395,-0.5910566957815379,-0.43804565671100576,-0.40996143911774197,-1.0088574584127832,-1.6044229833474144,-1.1074087377493513,The World Breathes with Me,Caligula's Horse,12
2419,-0.10900266872512586,0.9899902093276899,1.0863911234678525,1.0919514304464493,-1.1974399500026855,2.4354617198925514,-0.43757724708257945,-0.43559468061090534,-0.8371384720770045,-1.4699122458091534,-0.1638651548139075,Paradise,"Above, Below",29
2420,-1.594513063069817,0.44848189375952724,-0.9006463190578419,-0.17879493012319816,0.8351149466808395,0.2837262402766099,-0.4086255455809092,-0.4365741498504249,0.44617067847507896,-0.4626457926156638,1.959722277184116,The End,Stoned Statues,25
2421,-1.4273127589444403,0.6650852199867925,-0.9006463190578419,0.44545652876759434,0.8351149466808395,-0.3182473760445166,-0.4394199904931333,1.0402224942314102,-0.042708997925714705,-0.4983961547520787,1.3616488669725337,Where the Slime Live (feat. Dave Davidson & Revocation),Dååth,25
2422,-0.7649423233708336,0.9520846272379184,0.5186661398890826,0.6915694602613204,0.8351149466808395,0.19407059529261228,-0.43959290340915874,1.0895755954475128,0.11006590094953331,-0.4358330210133526,1.4188499841148505,Vermin,Allegaeon,32
2423,0.13536700653504002,0.5784438894958864,-0.33292133547907204,0.3263464802895808,0.8351149466808395,-0.2439612702006329,-0.43870342342326407,-0.4358718172561957,-0.8194165838074758,-0.842493390315072,-0.3606900276490017,Nowhere,ASHEN,31
2424,-1.7938672718346889,-0.2663090827904477,-1.1845088108472268,-1.8918987900102864,0.8351149466808395,-0.21322219192040517,-0.41410693484972805,-0.3382475866583438,-0.6904745691567664,-1.1597778542757544,-1.3323976428235396,Legion,TesseracT,22
2425,1.1771535168546938,-0.5695537395086191,1.6541161070466222,-1.467838316212059,0.8351149466808395,-0.6871163154072495,-0.4273619307179626,-0.4352378197251889,-0.9226924154471434,-0.3107067535359004,-0.7465146346258938,VAMPIR (feat. Oli Sykes of Bring Me The Horizon),IC3PEAK,26
2426,-0.4176801532642824,0.23187856753226194,-1.1845088108472268,0.0874088529210363,0.8351149466808395,0.46303753024460503,0.0066146069378836,-0.4365428296131147,-0.17715090893593294,0.1451103637033894,1.4526726910288488,I Spit On Your Grave,ZAND,25
2427,-1.2086662073958714,0.540538307406115,1.0863911234678525,-0.6322741508346704,0.8351149466808395,0.9113157551645928,-0.43969505657280494,1.7729262276704698,2.6155742425036013,-1.0167764057300945,0.8026041443758622,Diazepam,ten56.,7
2428,0.00675138797705798,0.643424887364066,0.23480364809969773,-0.02775477828812703,0.8351149466808395,0.0698334872433585,-0.43971548720553416,-0.4299684270722696,-0.5438106662365282,-0.06939180911509989,-1.1334386412539101,Paranoid (Crash & Burn),Pop Evil,9
2429,1.054968679224611,-0.9919302256517859,0.5186661398890826,0.3812375568472196,0.8351149466808395,-0.7754911654629042,-0.33123829526749443,-0.38380429547320766,-0.29937082803613146,0.39089410339124175,-1.1361224698140073,MILF,Scene Queen,26
2430,0.6691218235506649,0.13982215388567418,0.23480364809969773,0.3432084449837576,-1.1974399500026855,-0.8446540915934168,-0.43985496364701987,-0.29155196012310847,-1.1212997839849659,-1.0614643584006134,-0.06896109669480095,Dead World,Dope,10
2431,-0.6298959238849524,0.5188779747833885,-0.04905884368968716,0.46447108469932535,-1.1974399500026855,-0.17607913899846334,-0.4367151740430289,-0.4360540440914552,0.702832508585496,-0.6190536269624788,1.4510882621198753,Monochrome,BABYMETAL,4
2432,-0.07684876408563035,0.3943310622027109,-1.1845088108472268,-0.196374425229893,-1.1974399500026855,-0.4924354862991405,-0.439613334041888,2.0158953413497436,-0.09770796152080405,-0.9497444767243166,-0.003385141033626467,DSM-V,HEALTH,15
2433,0.6305371379832702,0.9845751261720083,0.5186661398890826,0.7342625198061504,0.8351149466808395,1.3211701322342961,-0.4305012718446497,-0.4365741498504249,1.2650441364464085,-0.9631508625254722,-0.2631668115375108,Venom,WARGASM (UK),12
2434,0.38616746272310504,0.48638747584929864,1.0863911234678525,-0.20713738141766508,0.8351149466808395,0.19407059529261228,-0.4381552844963822,-0.39823058659791455,-0.5988096298316176,0.8779927874998946,0.8672747120890524,Crash 'n Learn,Ghostemane,18
2435,-0.9642965321357054,0.45389697691520886,-1.4683713026366116,0.4705700932057294,0.8351149466808395,0.09160700102518657,-0.43642117225497407,-0.42571646758288234,-0.6232536136516573,-1.2670289406849988,1.5954329692557156,Puppet,Stain the Canvas,25
2436,-0.2890645347063004,0.8221226315015593,-0.04905884368968716,1.0897988392088949,0.8351149466808395,-0.37588314781994364,-0.43979571481210505,-0.43647734184419335,2.927235036209107,-1.2357473738156357,-0.6516752470745004,FAIRY METAL,Banshee,33
2437,-0.3855262486247869,0.8275377146572409,0.23480364809969773,0.6363196184974227,-1.1974399500026855,1.9615675964057073,-0.43932630856744803,-0.4336053709926563,0.9656053346509225,-0.06492301384804802,-1.7812760533207919,FLATLINE,Blind Channel,0
2438,-1.2086662073958714,0.6867455526095191,-0.33292133547907204,0.1846342238172459,-1.1974399500026855,3.8571440903530845,-0.40314415631209033,-0.43647620292647293,0.8189414317306842,-0.5386153121555455,-0.8126726253964871,FYB,Poppy,0
2439,0.2961365297325176,0.2535389001549885,1.0863911234678525,0.6072596367904375,0.8351149466808395,1.5773291179028603,-0.417794414903297,-0.4365741498504249,3.782774469910496,0.4758012134652272,1.2279424682255136,Gatekeepers,Icon For Hire,33
2440,0.2961365297325176,0.2968595654004415,-0.9006463190578419,0.09243156580866345,0.8351149466808395,-0.5987414653515948,-0.439241596187839,0.026585723100690482,-0.9257479134246483,-1.2893729170202581,-0.06773235590825091,Believe,Dope,31
2441,-0.5655881146059614,0.8329527978129225,1.6541161070466222,0.23988406558114359,-1.1974399500026855,-0.265734783982461,-0.4390422729417001,0.1328847103353727,0.8311634236407041,0.6858345910166643,1.4839409105181764,Terrible Lie - Bonus Track,Static-X,24
2442,0.9199222797387298,-0.03346050709613748,-1.4683713026366116,0.9775053296498041,0.8351149466808395,1.1930906394000138,-0.03773481532801413,-0.4365741498504249,1.7478128168921925,-0.7263047133717236,-0.9737346742861873,Stuck In My Ways,Kid Bookie,33
2443,1.0163839936572163,0.5946891389629313,-1.1845088108472268,-0.21969416363673278,0.8351149466808395,0.33495803741032265,-0.43975136538983917,-0.43629017969881223,0.9411613508308827,1.0031190549773468,-0.2618087296155338,Salma Hayek,WARGASM (UK),19
2444,-0.5784496764617596,-0.24464875016772114,-1.1845088108472268,0.07198194905189598,0.8351149466808395,0.6551567694960282,-0.40473874228120127,-0.436035062129449,-1.0595787248393655,-1.3519360507589844,-0.9752544326274473,Caterpillar,Hollow,12
2445,0.553367766848481,0.06942607286181295,-1.1845088108472268,-0.4776463469370086,0.8351149466808395,-0.6832739306222211,-0.4059346817580345,-0.2778849474786493,1.2283781607163489,-0.6056472411613233,-0.8411923457580042,As They Bloom,Unlike Pluto,31
2446,-0.07041798315773125,0.2643690664663517,-1.1845088108472268,0.07592836632074586,-1.1974399500026855,-0.34002088982634465,-0.4377117902737232,-0.3219230993330176,-0.7748063133359033,0.6098650714767831,0.5147554474844527,LXVE,Stain the Canvas,34
2447,-1.0864813697657882,0.6650852199867925,1.6541161070466222,0.05691381038901484,-1.1974399500026855,-0.1069162128679509,-0.4388030850463335,-0.43652745422388967,-0.6232536136516573,0.0825472299646633,2.1052957251065063,Stuck In My Ways,Zero 9:36,24
2448,-1.7810057099788907,0.8221226315015593,1.6541161070466222,0.10175946117139936,-1.1974399500026855,2.1280709370902744,-0.4299531329177678,-0.43655949577575615,-0.9752469806602286,-0.5654280837578567,-1.0536998312635468,Mitsuko,Lake Malice,29
2449,-2.057529289878552,0.8871036293697389,1.0863911234678525,0.9462927567052644,0.8351149466808395,0.6807726680628847,-0.4398605446979117,-0.4365293524200903,0.305617771509851,-0.4760521784168194,0.7283946679249761,Faking It,Svalbard,32
2450,0.11607466375134272,-0.4179314111495334,0.8025286316784676,-0.01663305689409578,-1.1974399500026855,-0.6935202900489637,-0.1653016928568884,0.4783564188480899,-0.970358183896221,-0.6637415796329975,0.25633185890254534,At the Seams,Zeal & Ardor,10
2451,0.2704134060209212,0.6488399705197476,0.23480364809969773,0.15091029442889262,-1.1974399500026855,0.3477659866937509,-0.43719853291491567,-0.42157839986553225,-0.7693064169763942,-0.30623795826884853,1.2906405836234511,ANTAGONIST RETURNS,The Worst of Us,34
2452,-0.03183329759033664,0.6813304694538375,-1.1845088108472268,0.5462695517263946,0.8351149466808395,-0.4565732283055415,-0.4386984403421106,-0.4365369452048927,0.702832508585496,-1.0212452009971464,-0.9726999452027759,WRAITH,alt.,31
2453,-0.19903360171571294,-0.07678117234159054,1.6541161070466222,-0.006228865912582603,-1.1974399500026855,0.1684546967257558,-0.3073195057308305,-0.4365576735074035,-0.5499216621915382,-0.9497444767243166,-0.16907113551481937,In Limbo,Revnoir,16
2454,-1.2343893311074676,-0.7753268994245206,-0.33292133547907204,-0.5623149356141505,-1.1974399500026855,-0.6653428016254216,-0.4303517794100456,2.638503695152883,-0.6904745691567664,-0.7665238707751904,-1.4455711363216224,Arluck,Russian Circles,27
2455,0.5276446431368845,0.44848189375952724,-1.4683713026366116,-0.3420330989710778,-1.1974399500026855,-0.5808103363547953,-0.2156308125069521,-0.35647027018428934,-0.40936875522631,-0.2749563913994857,-0.16477054276189235,Storm,Silver Lake by Esa Holopainen,5
2456,-0.9064195037846138,0.7896321325674694,-0.9006463190578419,0.8157022216269607,0.8351149466808395,0.5526931752286026,-0.3696080201492261,-0.43647316581255197,-0.7332515408418359,-0.3688010920075746,1.3521422935186944,Welcome To Hell (feat. Emmure),Mike's Dead,25
2457,-0.06398720222983215,0.09650148864022111,-1.1845088108472268,-0.41378614022289306,0.8351149466808395,-0.7396289074693052,-0.43984619342418974,2.7030423659739395,-0.20770588871098258,-1.6848612981543478,-0.907867701070303,Dopamine,Tides From Nebula,8
2458,-0.5591573336780623,-0.4450068269279416,-0.9006463190578419,0.26356256919424254,-1.1974399500026855,-0.662781211768736,-0.4366254785822664,-0.4364891106606371,0.8189414317306842,-0.6011784458942714,-1.239466037019685,Moot,We Are PIGS,5
2459,-0.5527265527501632,0.7246511346992899,0.23480364809969773,0.09960686993384482,-1.1974399500026855,-0.012137388170582172,-0.43947330946147545,-0.43402297415679253,-0.3971467633162902,0.4892075992663828,1.4517996383647211,RedZone,Crossfaith,34
2460,-0.327649220273695,0.6650852199867925,0.5186661398890826,0.7356975806311867,0.8351149466808395,-0.5129282051526257,-0.4377267395171836,0.368261039212169,3.269450809689663,-0.002359880109322153,0.7432365632151534,Oportunista,Calva Louise,33
2461,0.10964388282344362,0.22104840122089867,-1.4683713026366116,-0.3359340904646737,0.8351149466808395,-0.4757851522306838,0.09332021900829034,0.1252919255328954,-0.8188054842119747,-0.7933366423775015,1.2890561547144777,be no one,Sepha.,25
2462,-0.4176801532642824,-0.8673833130711083,0.5186661398890826,-0.9501401235802116,0.8351149466808395,0.8216601101805953,-0.2465259156584763,-0.28395917532063114,-0.9104704235371235,-0.8290870045139164,-1.8593334285506122,I Can't Breathe,Zeal & Ardor,22
2463,-0.19260282078781382,0.9087639619924655,-0.04905884368968716,0.751124484500327,-1.1974399500026855,1.2187065379668702,-0.4349561463958534,-0.4365741498504249,0.37894972296996976,-1.065933153667665,-0.4377773443631243,Whispers of Your Death,Counterparts,29
2464,0.2768441869488203,0.5459533905617966,-0.9006463190578419,0.9592083041305911,0.8351149466808395,-0.5411056935761678,-0.439072171428621,-0.4309554890965917,-0.29325983208112155,-0.011297470643425884,-0.0031264587627733904,Heads Off,Combichrist,31
2465,-0.18617203985991473,0.35642548011293945,1.6541161070466222,-0.3911839322285714,-1.1974399500026855,-0.6819931356938783,-0.43968459210238264,-0.43523402333278766,-0.8243053805714836,0.09595361576581889,0.644484606317112,Heaviness,LIONFIGHT,24
2466,-0.919281065640412,-0.2771392491018109,-1.4683713026366116,0.07305824467067325,0.8351149466808395,-0.44248448409377045,0.5916283343554555,-0.36823908662812915,0.6661665328554364,-1.070401948934717,0.004634009362808797,Azure,Love Is Noise,31
2467,0.5019215194252882,-1.6796457864233527,1.0863911234678525,-2.959942809043556,-1.1974399500026855,-0.553913642859596,0.38732200706311787,-0.2638382955940663,-0.9178036186831354,0.37748771759008615,1.2886681313081985,Russian Doll,Ulver,6
2468,-0.26977219192260304,0.767971799944743,-1.1845088108472268,0.8870964976725167,-1.1974399500026855,0.47584547952803324,-0.4397867452660288,-0.41428932645515404,1.326154095996508,0.09595361576581889,0.9678697801669193,The Future Says Thank You,Ithaca,4
2469,-2.006083042455359,-0.06053592287454564,-0.6167838272684569,-0.6964931227550452,-1.1974399500026855,-0.4514500485921702,-0.33671968453631324,2.7751738215974733,-0.7882505044369251,-1.1463714684745987,0.7392593233007925,Red River,Show Me A Dinosaur,27
2470,-0.23761828728310755,-1.3330804644597287,-0.33292133547907204,-0.7090499049741126,-1.1974399500026855,-0.7319441378992483,0.6115606589693422,3.1965733781349637,-0.5988096298316176,-1.5615225487837165,-0.32887210833411235,Contact,Violet Cold,27
2471,-2.038236947094855,0.7138209683879266,-0.04905884368968716,-0.02560218705057281,-1.1974399500026855,0.43742163167774856,-0.43732310994375245,-0.4362973928443746,-0.1465959291608833,-0.43136422574630073,-1.5628188755856356,Going Under,HIGHSOCIETY,16
2472,-1.3694357305933484,0.13440707072999253,1.0863911234678525,-1.5797730605648903,-1.1974399500026855,0.14283879815889933,0.12321870592912028,-0.37127620054912014,-0.19548389680096273,-1.3117168933555174,0.11037038757387495,Love in the Time of Pestilence,The Chronicles of Manimal and Samara,16
2473,-1.588082282141918,0.03693557392772315,-0.6167838272684569,-0.8532735178902612,-1.1974399500026855,-0.38997189203171473,-0.4382001322267634,2.8776764164309174,-0.6843635732017564,-0.9542132719913685,0.47420700152828277,Ancestral Recall,Emma Ruth Rundle,27
2474,0.4247521482904996,0.7246511346992899,0.5186661398890826,1.0481820752828421,0.8351149466808395,1.833488103571425,-0.24303775885104617,-0.4365741498504249,0.42783769061004917,1.2757155662675101,0.963407510994709,Soul Revolution,Fire From The Gods,13
2475,0.21896715859772836,0.43765172744816394,-0.9006463190578419,0.5218735177007773,0.8351149466808395,-0.48859310151411206,-0.4331423048559897,2.649892872356598,-0.8664712526610522,0.8601176064316871,0.9691955268050395,Camel Dancefloor,Igorrr,15
